n,t,x,y,p
zombie546,63.0,23.16,-4.0,1000
zombie546,62.71,23.0,-4.0,1000
zombie546,63.5,23.31,-4.31,1000
zombie546,64.0,23.8,-4.8,1000
zombie546,64.5,24.0,-5.0,1000
zombie546,65.0,24.2,-5.2,1000
zombie546,65.5,24.35,-5.35,1000
zombie547,51.0,18.75,-10.25,1000
zombie547,51.4,19.0,-10.0,1000
zombie547,51.5,19.0,-9.94,1000
zombie547,52.0,19.0,-9.52,1000
zombie547,52.37,19.0,-9.0,1000
zombie547,52.5,19.18,-9.0,1000
zombie547,53.0,19.32,-9.0,1000
zombie547,53.5,19.46,-9.0,1000
zombie547,54.0,19.74,-9.0,1000
zombie547,54.5,19.88,-9.0,1000
zombie547,54.9,20.0,-9.0,1000
zombie547,55.0,20.01,-9.01,1000
zombie547,55.5,20.11,-9.11,1000
zombie547,56.0,20.21,-9.21,1000
zombie547,56.5,20.31,-9.31,1000
zombie547,57.0,20.9,-9.9,1000
zombie547,57.3,21.0,-10.0,1000
zombie547,57.5,21.0,-9.86,1000
zombie547,58.0,21.0,-9.58,1000
zombie547,58.5,21.0,-9.16,1000
zombie547,59.0,21.0,-9.02,1000
zombie547,59.1,21.0,-9.0,1000
zombie547,59.5,21.08,-9.08,1000
zombie547,60.0,21.18,-9.18,1000
zombie547,60.5,21.67,-9.67,1000
zombie547,61.0,21.87,-9.87,1000
zombie547,61.5,21.97,-9.97,1000
zombie547,61.6,22.0,-10.0,1000
zombie547,62.0,22.24,-10.0,1000
zombie547,62.5,22.38,-10.0,1000
zombie547,63.0,22.66,-10.0,1000
zombie547,63.5,22.8,-10.0,1000
zombie547,63.7,23.0,-10.0,1000
zombie547,64.0,23.16,-9.84,1000
zombie547,64.5,23.75,-9.25,1000
zombie547,65.0,23.94,-9.06,1000
zombie547,65.1,24.0,-9.0,1000
zombie547,65.5,24.34,-8.66,1000
zombie547,66.0,24.35,-8.65,1000
zombie548,48.0,13.7,-5.0,1000
zombie548,48.3,14.0,-5.0,1000
zombie548,48.5,14.26,-5.0,1000
zombie548,49.0,14.96,-5.0,1000
zombie548,49.1,15.0,-5.0,1000
zombie548,49.5,15.17,-4.83,1000
zombie548,50.0,15.66,-4.34,1000
zombie548,50.5,15.76,-4.24,1000
zombie548,51.0,15.96,-4.04,1000
zombie548,51.2,16.0,-4.0,1000
zombie548,51.5,16.08,-4.0,1000
zombie548,52.0,16.22,-4.0,1000
zombie548,52.5,16.36,-4.0,1000
zombie548,53.0,16.92,-4.0,1000
zombie548,53.1,17.0,-4.0,1000
zombie548,53.5,17.24,-4.24,1000
zombie548,54.0,17.83,-4.83,1000
zombie548,54.3,18.0,-5.0,1000
zombie548,54.5,18.18,-5.0,1000
zombie548,55.0,18.32,-5.0,1000
zombie548,55.5,18.46,-5.0,1000
zombie548,56.0,18.74,-5.0,1000
zombie548,56.3,19.0,-5.0,1000
zombie548,56.5,19.16,-5.0,1000
zombie548,57.0,19.58,-5.0,1000
zombie548,57.5,19.86,-5.0,1000
zombie548,57.8,20.0,-5.0,1000
zombie548,58.0,20.14,-5.0,1000
zombie548,58.5,20.56,-5.0,1000
zombie548,59.0,20.84,-5.0,1000
zombie548,59.3,21.0,-5.0,1000
zombie548,59.5,21.12,-5.0,1000
zombie548,60.0,21.26,-5.0,1000
zombie548,60.5,21.54,-5.0,1000
zombie548,61.0,21.96,-5.0,1000
zombie548,61.1,22.0,-5.0,1000
zombie548,61.5,22.24,-5.0,1000
zombie548,62.0,22.52,-5.0,1000
zombie548,62.5,22.94,-5.0,1000
zombie548,62.7,23.0,-5.0,1000
zombie548,63.0,23.08,-5.0,1000
zombie548,63.5,23.22,-5.0,1000
zombie548,64.0,23.5,-5.0,1000
zombie548,64.5,23.92,-5.0,1000
zombie548,64.6,24.0,-5.0,1000
zombie548,65.0,24.2,-5.0,1000
zombie548,65.5,24.62,-5.0,1000
zombie548,66.0,24.5,-5.0,1000
zombie549,46.0,13.6,-10.0,1000
zombie549,46.5,13.74,-10.0,1000
zombie549,47.0,14.0,-10.0,1000
zombie549,47.0,14.02,-10.0,1000
zombie549,47.5,14.44,-10.0,1000
zombie549,47.9,15.0,-10.0,1000
zombie549,48.0,15.1,-9.9,1000
zombie549,48.5,15.3,-9.7,1000
zombie549,49.0,15.89,-9.11,1000
zombie549,49.5,15.99,-9.01,1000
zombie549,49.5,16.0,-9.0,1000
zombie549,50.0,16.26,-9.0,1000
zombie549,50.5,16.82,-9.0,1000
zombie549,50.63,17.0,-9.0,1000
zombie549,51.0,17.37,-8.63,1000
zombie549,51.5,17.96,-8.04,1000
zombie549,51.6,18.0,-8.0,1000
zombie549,52.0,18.25,-8.25,1000
zombie549,52.5,18.84,-8.84,1000
zombie549,53.0,18.94,-8.94,1000
zombie549,53.1,19.0,-9.0,1000
zombie549,53.5,19.0,-9.2,1000
zombie549,54.0,19.0,-9.62,1000
zombie549,54.27,19.0,-10.0,1000
zombie549,54.5,19.32,-10.0,1000
zombie549,55.0,19.46,-10.0,1000
zombie549,55.5,19.6,-10.0,1000
zombie549,55.9,20.0,-10.0,1000
zombie549,56.0,20.11,-10.11,1000
zombie549,56.5,20.31,-10.31,1000
zombie549,57.0,20.41,-10.41,1000
zombie549,59.5,22.0,-10.46,1000
zombie549,60.0,22.0,-10.04,1000
zombie549,60.1,22.0,-10.0,1000
zombie549,60.5,22.1,-10.0,1000
zombie549,61.0,22.24,-10.0,1000
zombie549,61.5,22.52,-10.0,1000
zombie549,62.0,22.8,-10.0,1000
zombie549,62.5,23.08,-10.0,1000
zombie549,62.43,23.0,-10.0,1000
zombie549,63.0,23.64,-10.0,1000
zombie549,63.5,23.78,-10.0,1000
zombie549,63.8,24.0,-10.0,1000
zombie549,64.0,24.0,-9.8,1000
zombie549,64.5,24.0,-9.38,1000
zombie549,65.0,24.0,-9.1,1000
zombie549,65.1,24.0,-9.0,1000
zombie549,65.5,24.0,-8.54,1000
zombie549,66.0,24.0,-8.5,1000
zombie550,50.5,13.84,-4.0,1000
zombie550,50.6,14.0,-4.0,1000
zombie550,51.0,14.4,-4.0,1000
zombie550,51.5,14.82,-4.0,1000
zombie550,51.7,15.0,-4.0,1000
zombie550,52.0,15.17,-3.83,1000
zombie550,55.16,17.0,-4.0,1000
zombie550,55.5,17.48,-4.0,1000
zombie550,55.87,18.0,-4.0,1000
zombie550,56.0,18.13,-4.13,1000
zombie550,56.5,18.33,-4.33,1000
zombie550,57.0,18.92,-4.92,1000
zombie550,57.1,19.0,-5.0,1000
zombie550,57.5,19.21,-4.79,1000
zombie550,58.0,19.9,-4.1,1000
zombie550,58.5,20.0,-4.0,1000
zombie550,59.0,20.1,-3.9,1000
zombie550,59.5,20.2,-3.8,1000
zombie550,60.0,20.3,-3.7,1000
zombie550,60.5,20.79,-3.21,1000
zombie550,61.32,22.0,-4.0,1000
zombie550,61.5,22.07,-4.07,1000
zombie550,62.0,22.27,-4.27,1000
zombie550,62.5,22.76,-4.76,1000
zombie550,63.0,22.86,-4.86,1000
zombie550,63.4,23.0,-5.0,1000
zombie550,63.5,23.08,-5.0,1000
zombie550,64.0,23.64,-5.0,1000
zombie550,64.5,23.92,-5.0,1000
zombie550,64.6,24.0,-5.0,1000
zombie550,65.0,24.2,-5.0,1000
zombie550,65.5,24.62,-5.0,1000
zombie550,66.0,24.5,-5.0,1000
zombie551,46.0,13.94,-4.94,1000
zombie551,46.1,14.0,-5.0,1000
zombie551,46.5,14.24,-5.24,1000
zombie551,47.0,14.93,-5.93,1000
zombie551,47.4,15.0,-6.0,1000
zombie551,47.5,15.03,-6.03,1000
zombie551,48.0,15.13,-6.13,1000
zombie551,48.5,15.23,-6.23,1000
zombie551,49.0,15.42,-6.42,1000
zombie551,49.36,16.0,-7.0,1000
zombie551,49.5,16.16,-7.0,1000
zombie551,50.0,16.44,-7.0,1000
zombie551,50.5,16.72,-7.0,1000
zombie551,51.0,16.86,-7.0,1000
zombie551,51.5,17.0,-7.0,1000
zombie551,52.0,17.1,-7.1,1000
zombie551,52.5,17.2,-7.2,1000
zombie551,53.0,17.3,-7.3,1000
zombie551,53.5,17.89,-7.89,1000
zombie551,53.8,18.0,-8.0,1000
zombie551,54.0,18.08,-8.08,1000
zombie551,54.5,18.28,-8.28,1000
zombie551,55.0,18.67,-8.67,1000
zombie551,55.5,18.77,-8.77,1000
zombie551,56.0,18.87,-8.87,1000
zombie551,56.5,18.97,-8.97,1000
zombie551,56.5,19.0,-9.0,1000
zombie551,57.0,19.38,-9.0,1000
zombie551,57.5,19.8,-9.0,1000
zombie551,57.9,20.0,-9.0,1000
zombie551,58.0,20.06,-9.06,1000
zombie551,58.5,20.25,-9.25,1000
zombie551,59.0,20.84,-9.84,1000
zombie551,59.4,21.0,-10.0,1000
zombie551,59.5,21.04,-10.04,1000
zombie551,60.0,21.14,-10.14,1000
zombie551,60.5,21.44,-10.44,1000
zombie551,61.0,21.54,-10.54,1000
zombie551,62.98,23.0,-10.0,1000
zombie551,64.5,24.7,-10.0,1000
zombie551,63.25,23.0,-10.0,1000
zombie551,65.0,23.69,-9.31,1000
zombie551,65.04,24.0,-9.0,1000
zombie551,65.5,24.18,-8.82,1000
zombie551,66.0,24.35,-8.65,1000
zombie552,49.0,13.72,-4.72,1000
zombie552,49.5,14.0,-5.0,1000
zombie552,49.5,14.01,-5.01,1000
zombie552,50.0,14.8,-5.8,1000
zombie552,50.5,15.0,-6.0,1000
zombie552,51.0,15.2,-6.2,1000
zombie552,51.5,15.89,-6.89,1000
zombie552,51.8,16.0,-7.0,1000
zombie552,52.0,16.08,-7.08,1000
zombie552,52.5,16.28,-7.28,1000
zombie552,53.0,16.77,-7.77,1000
zombie552,53.5,16.97,-7.97,1000
zombie552,53.6,17.0,-8.0,1000
zombie552,54.0,17.17,-8.17,1000
zombie552,54.5,17.66,-8.66,1000
zombie552,55.0,17.76,-8.76,1000
zombie552,55.5,17.96,-8.96,1000
zombie552,55.6,18.0,-9.0,1000
zombie552,56.0,18.16,-9.16,1000
zombie552,56.5,18.75,-9.75,1000
zombie552,56.8,19.0,-10.0,1000
zombie552,57.0,19.14,-9.86,1000
zombie552,57.5,19.73,-9.27,1000
zombie552,58.0,19.93,-9.07,1000
zombie552,58.2,20.0,-9.0,1000
zombie552,58.5,20.13,-9.13,1000
zombie552,59.0,20.52,-9.52,1000
zombie552,59.23,21.0,-10.0,1000
zombie552,59.5,21.3,-10.0,1000
zombie552,60.0,21.44,-10.0,1000
zombie552,60.5,21.86,-10.0,1000
zombie552,61.0,22.0,-10.0,1000
zombie552,61.5,22.42,-10.0,1000
zombie552,61.0,22.0,-10.0,1000
zombie552,62.0,22.59,-9.41,1000
zombie552,62.5,22.79,-9.21,1000
zombie552,63.0,23.29,-8.71,1000
zombie552,60.07,23.0,-9.0,1000
zombie552,63.5,23.0,-8.04,1000
zombie552,63.55,23.0,-8.0,1000
zombie552,64.0,23.27,-7.73,1000
zombie552,64.5,23.47,-7.53,1000
zombie552,65.0,23.96,-7.04,1000
zombie552,65.1,24.0,-7.0,1000
zombie552,65.5,24.35,-6.65,1000
zombie552,66.0,24.35,-6.65,1000
zombie553,48.5,13.78,-4.0,1000
zombie553,48.8,14.0,-4.0,1000
zombie553,49.0,14.2,-4.0,1000
zombie553,49.5,14.62,-4.0,1000
zombie553,50.0,15.0,-4.0,1000
zombie553,50.0,15.03,-4.03,1000
zombie553,50.5,15.72,-4.72,1000
zombie553,51.0,16.0,-5.0,1000
zombie553,51.0,16.02,-5.0,1000
zombie553,51.5,16.58,-5.0,1000
zombie553,52.0,17.0,-5.0,1000
zombie553,52.5,17.2,-4.8,1000
zombie553,53.0,17.79,-4.21,1000
zombie553,53.5,17.99,-4.01,1000
zombie553,53.5,18.0,-4.0,1000
zombie553,54.0,18.18,-3.82,1000
zombie553,63.91,24.0,-4.0,1000
zombie553,64.0,24.0,-4.12,1000
zombie553,64.5,24.0,-4.68,1000
zombie553,65.0,24.0,-4.96,1000
zombie553,65.0,24.0,-5.0,1000
zombie553,65.5,24.0,-5.38,1000
zombie553,66.0,24.0,-5.5,1000
zombie554,44.0,13.92,-6.0,1000
zombie554,44.1,14.0,-6.0,1000
zombie554,44.5,14.34,-5.66,1000
zombie554,45.0,14.74,-5.26,1000
zombie554,45.5,15.03,-4.97,1000
zombie554,44.68,15.0,-5.0,1000
zombie554,46.0,15.74,-5.0,1000
zombie554,46.5,15.88,-5.0,1000
zombie554,47.0,16.02,-5.0,1000
zombie554,46.96,16.0,-5.0,1000
zombie554,47.5,16.21,-5.21,1000
zombie554,48.0,16.31,-5.31,1000
zombie554,48.5,16.8,-5.8,1000
zombie554,49.0,17.0,-6.0,1000
zombie554,49.5,17.42,-6.0,1000
zombie554,50.0,17.98,-6.0,1000
zombie554,50.0,18.0,-6.0,1000
zombie554,50.5,18.18,-6.18,1000
zombie554,51.0,18.67,-6.67,1000
zombie554,51.4,19.0,-7.0,1000
zombie554,51.5,19.07,-7.07,1000
zombie554,52.0,19.56,-7.56,1000
zombie554,52.5,19.86,-7.86,1000
zombie554,52.7,20.0,-8.0,1000
zombie554,53.0,20.0,-8.36,1000
zombie554,53.5,20.0,-8.78,1000
zombie554,53.89,20.0,-9.0,1000
zombie554,54.0,20.04,-9.04,1000
zombie554,54.5,20.14,-9.14,1000
zombie554,55.0,20.24,-9.24,1000
zombie554,55.5,20.34,-9.34,1000
zombie554,56.0,20.44,-9.44,1000
zombie554,56.5,20.93,-9.93,1000
zombie554,56.7,21.0,-10.0,1000
zombie554,57.0,21.13,-9.87,1000
zombie554,57.5,21.33,-9.67,1000
zombie554,58.0,21.82,-9.18,1000
zombie554,58.5,21.92,-9.08,1000
zombie554,58.9,22.0,-9.0,1000
zombie554,59.0,22.02,-9.0,1000
zombie554,59.5,22.3,-9.0,1000
zombie554,60.0,22.44,-9.0,1000
zombie554,60.5,22.86,-9.0,1000
zombie554,61.0,23.0,-9.0,1000
zombie554,61.5,23.14,-9.0,1000
zombie554,62.0,23.42,-9.0,1000
zombie554,62.5,23.98,-9.0,1000
zombie554,63.0,24.4,-9.0,1000
zombie554,60.5,23.0,-9.0,1000
zombie554,63.5,23.0,-7.32,1000
zombie554,62.89,23.0,-8.0,1000
zombie554,64.0,23.88,-7.12,1000
zombie554,64.5,24.07,-6.93,1000
zombie554,65.0,24.47,-6.53,1000
zombie554,64.04,24.0,-7.0,1000
zombie554,65.5,25.16,-5.84,1000
zombie554,66.0,24.35,-6.65,1000
zombie555,43.57,14.0,-6.0,1000
zombie555,44.5,14.92,-5.08,1000
zombie555,45.0,15.32,-4.68,1000
zombie555,45.5,15.61,-4.39,1000
zombie555,43.98,15.0,-5.0,1000
zombie555,46.0,16.7,-5.0,1000
zombie555,46.5,16.84,-5.0,1000
zombie555,47.0,16.98,-5.0,1000
zombie555,45.83,16.0,-5.0,1000
zombie555,47.5,17.4,-5.0,1000
zombie555,46.07,17.0,-5.0,1000
zombie555,48.0,17.54,-5.0,1000
zombie555,48.5,17.96,-5.0,1000
zombie555,49.0,18.66,-5.0,1000
zombie555,49.5,18.94,-5.0,1000
zombie555,49.6,19.0,-5.0,1000
zombie555,50.0,19.22,-5.0,1000
zombie555,50.5,19.64,-5.0,1000
zombie555,50.76,20.0,-5.0,1000
zombie555,51.0,20.24,-5.24,1000
zombie555,51.5,20.44,-5.44,1000
zombie555,52.0,20.64,-5.64,1000
zombie555,52.5,20.93,-5.93,1000
zombie555,53.0,21.43,-6.43,1000
zombie555,52.27,21.0,-6.0,1000
zombie555,53.5,22.72,-6.0,1000
zombie555,54.0,23.14,-6.0,1000
zombie555,54.5,23.42,-6.0,1000
zombie555,55.0,23.7,-6.0,1000
zombie555,55.5,24.12,-6.0,1000
zombie555,56.0,24.68,-6.0,1000
zombie555,51.21,22.0,-6.0,1000
zombie555,56.5,24.09,-8.09,1000
zombie555,57.0,24.19,-8.19,1000
zombie555,57.5,24.49,-8.49,1000
zombie555,58.0,24.69,-8.69,1000
zombie555,58.5,24.88,-8.88,1000
zombie555,59.0,25.18,-9.18,1000
zombie555,59.5,25.28,-9.28,1000
zombie555,60.0,25.48,-9.48,1000
zombie555,60.5,25.68,-9.68,1000
zombie555,61.0,25.87,-9.87,1000
zombie555,61.5,26.17,-10.17,1000
zombie555,62.0,26.27,-10.27,1000
zombie555,62.5,26.47,-10.47,1000
zombie555,63.0,26.86,-10.86,1000
zombie555,57.75,23.0,-7.0,1000
zombie555,63.5,29.44,-7.0,1000
zombie555,64.0,29.86,-7.0,1000
zombie555,64.5,30.0,-7.0,1000
zombie555,65.0,30.14,-7.0,1000
zombie555,43.07,24.0,-7.0,1000
zombie555,65.5,30.28,-7.0,1000
zombie555,66.0,24.5,-7.0,1000
zombie556,45.86,14.0,-8.0,1000
zombie556,46.0,14.14,-7.86,1000
zombie556,46.5,14.34,-7.66,1000
zombie556,47.0,14.83,-7.17,1000
zombie556,47.3,15.0,-7.0,1000
zombie556,47.5,15.13,-6.87,1000
zombie556,48.0,15.23,-6.77,1000
zombie556,48.5,15.33,-6.67,1000
zombie556,49.0,15.72,-6.28,1000
zombie556,49.5,15.92,-6.08,1000
zombie556,49.7,16.0,-6.0,1000
zombie556,50.0,16.11,-5.89,1000
zombie556,50.5,16.31,-5.69,1000
zombie556,51.0,16.81,-5.19,1000
zombie556,50.75,17.0,-5.0,1000
zombie556,51.5,17.3,-4.7,1000
zombie556,52.0,17.89,-4.11,1000
zombie556,53.5,19.0,-3.8,1000
zombie556,53.6,19.0,-4.0,1000
zombie556,54.0,19.5,-4.0,1000
zombie556,54.45,20.0,-4.0,1000
zombie556,54.5,20.0,-3.94,1000
zombie556,55.0,20.0,-3.52,1000
zombie556,56.48,21.0,-4.0,1000
zombie556,57.0,21.0,-4.58,1000
zombie556,57.5,21.0,-4.86,1000
zombie556,58.0,21.0,-5.28,1000
zombie556,57.67,21.0,-5.0,1000
zombie556,58.5,21.7,-5.0,1000
zombie556,59.0,21.98,-5.0,1000
zombie556,59.5,22.26,-5.0,1000
zombie556,58.57,22.0,-5.0,1000
zombie556,60.0,22.28,-5.28,1000
zombie556,60.5,22.58,-5.58,1000
zombie556,61.0,22.88,-5.88,1000
zombie556,61.5,23.07,-6.07,1000
zombie556,62.0,23.37,-6.37,1000
zombie556,62.5,23.57,-6.57,1000
zombie556,63.0,23.67,-6.67,1000
zombie556,60.57,23.0,-6.0,1000
zombie556,63.5,24.64,-6.0,1000
zombie556,64.0,25.06,-6.0,1000
zombie556,64.5,25.48,-6.0,1000
zombie556,65.0,26.04,-6.0,1000
zombie556,63.18,24.0,-6.0,1000
zombie556,65.5,26.6,-6.0,1000
zombie556,66.0,24.5,-6.0,1000
zombie557,50.0,14.97,-10.03,1000
zombie557,50.1,15.0,-10.0,1000
zombie557,50.5,15.0,-9.76,1000
zombie557,51.0,15.0,-9.2,1000
zombie557,51.14,15.0,-9.0,1000
zombie557,51.5,15.35,-8.65,1000
zombie557,51.95,16.0,-8.0,1000
zombie557,52.0,16.06,-8.0,1000
zombie557,52.5,16.34,-8.0,1000
zombie557,53.0,16.62,-8.0,1000
zombie557,53.5,16.9,-8.0,1000
zombie557,53.7,17.0,-8.0,1000
zombie557,54.0,17.18,-8.0,1000
zombie557,54.5,17.74,-8.0,1000
zombie557,55.0,18.3,-8.0,1000
zombie557,54.46,18.0,-8.0,1000
zombie557,55.5,18.58,-8.0,1000
zombie557,56.0,19.14,-8.0,1000
zombie557,55.75,19.0,-8.0,1000
zombie557,56.5,19.42,-8.0,1000
zombie557,57.0,19.7,-8.0,1000
zombie557,57.5,19.98,-8.0,1000
zombie557,57.5,20.0,-8.0,1000
zombie557,58.0,20.18,-7.82,1000
zombie557,58.5,20.38,-7.62,1000
zombie557,59.0,20.68,-7.32,1000
zombie557,59.5,21.07,-6.93,1000
zombie557,60.0,21.37,-6.63,1000
zombie557,58.32,21.0,-7.0,1000
zombie557,60.5,22.22,-7.0,1000
zombie557,61.0,22.5,-7.0,1000
zombie557,61.5,22.78,-7.0,1000
zombie557,62.0,23.34,-7.0,1000
zombie557,62.5,23.9,-7.0,1000
zombie557,59.11,22.0,-7.0,1000
zombie557,63.0,23.54,-5.46,1000
zombie557,63.5,23.84,-5.16,1000
zombie557,64.0,24.04,-4.96,1000
zombie557,60.64,23.0,-6.0,1000
zombie557,64.5,25.16,-6.0,1000
zombie557,65.0,25.72,-6.0,1000
zombie557,63.46,24.0,-6.0,1000
zombie557,65.5,26.28,-6.0,1000
zombie557,66.0,24.5,-6.0,1000
zombie558,43.0,13.94,-8.94,1000
zombie558,43.1,14.0,-9.0,1000
zombie558,43.5,14.14,-8.86,1000
zombie558,44.0,14.34,-8.66,1000
zombie558,44.5,14.93,-8.07,1000
zombie558,44.9,15.0,-8.0,1000
zombie558,45.0,15.04,-8.0,1000
zombie558,45.5,15.18,-8.0,1000
zombie558,46.0,15.32,-8.0,1000
zombie558,46.5,15.6,-8.0,1000
zombie558,47.0,15.88,-8.0,1000
zombie558,47.2,16.0,-8.0,1000
zombie558,47.5,16.11,-8.11,1000
zombie558,48.0,16.7,-8.7,1000
zombie558,48.5,16.8,-8.8,1000
zombie558,49.0,16.9,-8.9,1000
zombie558,49.5,17.0,-9.0,1000
zombie558,50.0,17.1,-9.1,1000
zombie558,50.5,17.69,-9.69,1000
zombie558,51.0,17.79,-9.79,1000
zombie558,51.5,17.99,-9.99,1000
zombie558,51.5,18.0,-10.0,1000
zombie558,52.0,18.18,-9.82,1000
zombie558,52.5,18.87,-9.13,1000
zombie558,53.0,18.97,-9.03,1000
zombie558,53.1,19.0,-9.0,1000
zombie558,53.5,19.0,-9.1,1000
zombie558,54.0,19.0,-9.38,1000
zombie558,54.5,19.0,-9.94,1000
zombie558,54.7,19.0,-10.0,1000
zombie558,55.0,19.08,-10.0,1000
zombie558,55.5,19.22,-10.0,1000
zombie558,56.0,19.5,-10.0,1000
zombie558,56.5,19.92,-10.0,1000
zombie558,56.8,20.0,-10.0,1000
zombie558,57.0,20.04,-9.96,1000
zombie558,57.5,20.14,-9.86,1000
zombie558,58.0,20.34,-9.66,1000
zombie558,58.5,20.83,-9.17,1000
zombie558,59.0,20.93,-9.07,1000
zombie558,59.4,21.0,-9.0,1000
zombie558,59.5,21.04,-9.0,1000
zombie558,60.0,21.18,-9.0,1000
zombie558,60.5,21.46,-9.0,1000
zombie558,60.98,22.0,-9.0,1000
zombie558,61.0,22.02,-9.0,1000
zombie558,61.5,22.16,-9.0,1000
zombie558,62.0,22.3,-9.0,1000
zombie558,62.5,22.58,-9.0,1000
zombie558,63.0,22.86,-9.0,1000
zombie558,63.2,23.0,-9.0,1000
zombie558,63.5,23.0,-8.72,1000
zombie558,64.0,23.0,-8.3,1000
zombie558,64.5,23.0,-8.02,1000
zombie558,64.5,23.0,-8.0,1000
zombie558,65.0,23.18,-7.82,1000
zombie558,65.5,23.77,-7.23,1000
zombie558,65.7,24.0,-7.0,1000
zombie558,66.0,24.27,-6.73,1000
zombie558,66.5,24.35,-6.65,1000
zombie559,45.5,13.75,-9.25,1000
zombie559,45.8,14.0,-9.0,1000
zombie559,46.0,14.2,-9.0,1000
zombie559,46.5,14.48,-9.0,1000
zombie559,47.0,14.9,-9.0,1000
zombie559,47.2,15.0,-9.0,1000
zombie559,47.5,15.13,-8.87,1000
zombie559,48.0,15.42,-8.58,1000
zombie559,48.5,15.72,-8.28,1000
zombie559,49.0,15.92,-8.08,1000
zombie559,48.64,16.0,-8.0,1000
zombie559,49.5,16.72,-8.0,1000
zombie559,50.0,17.0,-8.0,1000
zombie559,50.5,17.4,-7.6,1000
zombie559,50.89,18.0,-7.0,1000
zombie559,51.0,18.12,-7.0,1000
zombie559,51.5,18.68,-7.0,1000
zombie559,51.9,19.0,-7.0,1000
zombie559,52.0,19.1,-7.0,1000
zombie559,52.5,19.52,-7.0,1000
zombie559,52.84,20.0,-7.0,1000
zombie559,53.0,20.16,-6.84,1000
zombie559,53.5,20.35,-6.65,1000
zombie559,53.95,21.0,-6.0,1000
zombie559,54.0,21.0,-6.06,1000
zombie559,54.5,21.0,-6.34,1000
zombie559,55.0,21.0,-6.62,1000
zombie559,55.5,21.0,-7.04,1000
zombie559,56.0,21.0,-7.6,1000
zombie559,56.5,21.0,-8.02,1000
zombie559,57.0,21.0,-8.44,1000
zombie559,55.71,21.0,-7.0,1000
zombie559,57.5,23.0,-7.0,1000
zombie559,58.0,23.28,-7.0,1000
zombie559,55.71,22.0,-7.0,1000
zombie559,58.5,23.56,-7.0,1000
zombie559,59.0,23.84,-7.0,1000
zombie559,59.5,24.12,-7.0,1000
zombie559,60.0,24.4,-7.0,1000
zombie559,60.5,24.54,-7.0,1000
zombie559,61.0,24.96,-7.0,1000
zombie559,61.5,25.24,-7.0,1000
zombie559,62.0,25.52,-7.0,1000
zombie559,62.5,26.08,-7.0,1000
zombie559,63.0,26.64,-7.0,1000
zombie559,56.5,23.0,-7.0,1000
zombie559,63.5,25.77,-4.23,1000
zombie559,64.0,26.07,-3.93,1000
zombie559,64.5,26.17,-3.83,1000
zombie559,65.0,26.27,-3.73,1000
zombie559,65.5,26.46,-3.54,1000
zombie559,58.54,24.0,-6.0,1000
zombie559,66.0,26.96,-3.04,1000
zombie559,66.5,24.35,-5.65,1000
zombie560,49.0,13.64,-9.0,1000
zombie560,49.5,13.92,-9.0,1000
zombie560,49.6,14.0,-9.0,1000
zombie560,50.0,14.0,-8.8,1000
zombie560,50.5,14.0,-8.52,1000
zombie560,50.87,14.0,-8.0,1000
zombie560,51.0,14.13,-7.87,1000
zombie560,51.5,14.23,-7.77,1000
zombie560,52.0,14.72,-7.28,1000
zombie560,52.3,15.0,-7.0,1000
zombie560,52.5,15.21,-6.79,1000
zombie560,53.0,15.9,-6.1,1000
zombie560,53.2,16.0,-6.0,1000
zombie560,53.5,16.2,-6.2,1000
zombie560,54.0,16.79,-6.79,1000
zombie560,54.5,16.99,-6.99,1000
zombie560,54.5,17.0,-7.0,1000
zombie560,55.0,17.4,-7.0,1000
zombie560,55.43,18.0,-7.0,1000
zombie560,55.5,18.07,-7.07,1000
zombie560,56.0,18.76,-7.76,1000
zombie560,56.5,18.96,-7.96,1000
zombie560,56.6,19.0,-8.0,1000
zombie560,57.0,19.16,-7.84,1000
zombie560,57.5,19.65,-7.35,1000
zombie560,57.56,20.0,-7.0,1000
zombie560,58.0,20.44,-7.44,1000
zombie560,58.5,20.74,-7.74,1000
zombie560,59.0,21.03,-8.03,1000
zombie560,59.5,21.43,-8.43,1000
zombie560,58.59,21.0,-8.0,1000
zombie560,60.0,22.58,-8.0,1000
zombie560,60.5,22.86,-8.0,1000
zombie560,61.0,23.14,-8.0,1000
zombie560,61.5,23.7,-8.0,1000
zombie560,59.48,22.0,-8.0,1000
zombie560,62.0,23.5,-6.5,1000
zombie560,62.5,23.7,-6.3,1000
zombie560,63.0,23.9,-6.1,1000
zombie560,60.0,23.0,-7.0,1000
zombie560,63.5,24.39,-5.61,1000
zombie560,64.0,24.68,-5.32,1000
zombie560,64.5,24.78,-5.22,1000
zombie560,65.0,24.88,-5.12,1000
zombie560,65.5,25.08,-4.92,1000
zombie560,63.19,24.0,-6.0,1000
zombie560,66.0,25.67,-4.33,1000
zombie560,66.5,24.35,-5.65,1000
zombie561,47.5,13.75,-8.75,1000
zombie561,47.8,14.0,-9.0,1000
zombie561,48.0,14.2,-9.0,1000
zombie561,48.5,14.9,-9.0,1000
zombie561,48.7,15.0,-9.0,1000
zombie561,49.0,15.13,-8.87,1000
zombie561,49.5,15.52,-8.48,1000
zombie561,50.0,16.02,-7.98,1000
zombie561,49.48,16.0,-8.0,1000
zombie561,50.5,16.86,-8.0,1000
zombie561,50.63,17.0,-8.0,1000
zombie561,51.0,17.42,-8.0,1000
